Data Element ID,Data Element,Lookup Table,Code,Description,Terjemahan
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2067001,Lacrimal Duct Obstruction Congenital,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,216001,Lacrimal Gland Disorder,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,216004,Lacrimal Gland Enlargement,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1049001,Lacrimation Abnormal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,943004,Lacrimation Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1049002,Lacrimation Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1237003,Lactase Deficiency,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,364003,Lactate Blood Increase,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,652003,Lactation Induced,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1422001,Lactation Male,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,652001,Lactation Nonpuerperal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,946001,Lactation Puerperal Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,653001,Lactation Puerperal Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,394003,Lactic Dehydrogenase Activity Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1237001,Lactose Intolerance,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1063002,Lambert‐Eaton Myasthenia Syndrome,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,302008,Large Bowel Obstruction,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1337002,Large For Dates Baby,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1337001,Large For Gestational Age,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,754007,Large Intestinal Perforation,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,287006,Large Intestinal Ulcer,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,288005,Large Intestinal Ulcer Haemorrhage,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1287003,Laryngeal Carcinoma in Situ,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,522005,Laryngeal Oedema,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1647003,Laryngeal Ulceration,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,520001,Laryngismus,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,521001,Laryngitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,521004,Laryngitis Acute,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,521005,Laryngitis Chronic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1171003,Laryngocele,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,942003,Laryngoparalysis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,520004,Laryngospasm,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,522006,Laryngotracheal Oedema,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1292001,Larynx Neoplasm Benign,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1287001,Larynx Neoplasm Malignant,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,522001,Larynx Oedema,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1648001,Larynx Pain,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1647001,Larynx Ulceration,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1577003,Late Developer,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1513002,Lateral Medullary Syndrome,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,167017,Laziness,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1939001,LDH Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,394001,LDH Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,394004,LDH Increased Serum,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,394005,LDH Increased Urine,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1743003,LDL Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,81006,Le Arthritis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,82004,Le Cells Present,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,80001,Le Rash,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,81001,Le Syndrome,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1213001,Le Syndrome Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,82001,Le Test Abnormal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,81007,Le Type Reaction,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1592004,Lead Line,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1799001,Lead Poisoning,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1799004,Lead Urine Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1439001,Leg Pain,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,41003,Leg Ulcer (Excl Varicose),
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,80004,Le‐Like Butterfly Rash,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,80005,Le‐Like Discoid Rash,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,93025,Lennox‐Gastaut Syndrome,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,235006,Lens Opacity,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,235005,Lenticular Deposits,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,235003,Lenticular Opacity,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1817021,Lenticular Operation,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,19007,Lentigo Maligna,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,130013,Lesion of Ulnar Nerve,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,197003,Lethargy,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,908001,Leucopenia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1124001,Leucopenia Neonatal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,573001,Leukaemia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,574001,Leukaemia Acute,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2057001,Leukaemia Acute Megakaryocytic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2205001,Leukaemia Chronic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,575001,Leukaemia Granulocytic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,575006,Leukaemia Granulocytic Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,176003,Leukaemia Lymphatic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,176001,Leukaemia Lymphocytic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,176004,Leukaemia Lymphoid,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,749001,Leukaemia Monocytic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,749002,Leukaemia Monocytic Acute,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,575004,Leukaemia Myelogenous,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,575003,Leukaemia Myeloid,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,861001,Leukaemia Neonatal,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,573002,Leukaemia Relapse,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1681007,Leukaemia Secondary,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,461001,Leukaemoid Reaction,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,85014,Leukocytoclastic Vasculitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,576001,Leukocytosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2245001,Leukocyturia,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,35003,Leukoderma,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1248003,Leukoplakia (Excl Anogenital),
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1190001,Leukoplakia Genital,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1248001,Leukoplakia Oral,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,654001,Leukorrhoea,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1655003,LH Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,184001,Libido Decreased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,185001,Libido Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,10005,Lichen,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1494001,Lichen Planus,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1494003,Lichen Planus Aggravated,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,10003,Lichen Planus‐Like Dermatitis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1494004,Lichen Spinulosus,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1476001,Lichenoid Changes Mouth,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,242002,Lid Lag,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2086001,Ligament Disorder,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2087001,Ligament Laxity,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1817018,Ligament Repair,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,101005,Light‐Headed Feeling,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,684007,Limb Hypoplasia Congenital,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1342001,Limb Malformation,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1128006,Limb Weakness,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,119005,Limpness Body,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1884001,Linear Ig A Bullous Dermatosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1884003,Linear Ig A Disease,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1557003,Lingua Geographica,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1852001,Lip Disorder,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1854002,Lip Erosion,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1540004,Lip Neoplasm Malignant,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,270003,Lip Soreness,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1854001,Lip Ulceration,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1283005,Lipaemia Retinalis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1621001,Lipase Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1277001,Lipid Metabolism Disorder NOS,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1156001,Lipidosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,820003,Lipids Serum Increased,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,830003,Lipoatrophy,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,830001,Lipodystrophy,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,830002,Lipodystrophy Acquired,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,2081001,Lipodystrophy Congenital,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,830004,Lipodystrophy Face,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1067001,Lipoma,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1853001,Lips Dry,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1485003,Lips Swelling Non‐Specific,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,167013,Listless,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1410001,Livedo Reticularis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,353003,Liver Cell Damage,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,354003,Liver Enlargement,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,358001,Liver Fatty,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,358007,Liver Fatty Change,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,358008,Liver Fatty Degeneration,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,358003,Liver Fatty Deposition,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,358004,Liver Fatty Infiltration,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,358005,Liver Fatty Metamorphosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,358006,Liver Fatty Phanerosis,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,348004,Liver Function Tests Abnormal NOS,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1346004,Liver Injury,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,351008,Liver Injury Cholestatic,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,351007,Liver Injury Mixed,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,268006,Liver Tender,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,398008,Localised Oedema,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,810005,Locked‐In Syndrome,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,152003,Lockjaw,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,529003,Loeffler's Syndrome,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,150007,Logorrhoea,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,621003,Loin Pain,
adverse_drug_reaction_type,Adverse Drug Reaction Type,Adverse Drug Reaction Type,1361002,Long QT Syndrome,
